experiment,suite,condition,environment,model,phase,action_family,seed,episode_rows,success,steps,high_level_steps,primitive_steps,reward,errors,repeats,prediction_score,holdout_score,holdout_gain,imagined_nodes,imagination_depth,actual_return,runtime_seconds,real_transitions,imagined_transitions,action_proposals,novelty_score,repeat_rate,error_rate,learning_auc,final_tail_success,first_success_real_transitions,adaptation_auc,episodes_to_50,episodes_to_80,transfer_gain_vs_from_scratch,sample_saving_to_50,sample_saving_to_80,unseen_prediction_calibration_error
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,457,680,0.08970588235294118,6.0,,,0.08970588235294118,0.0,0.0,0.9029411764705882,0.22101799944576755,0.001202960982372747,103.425,4.891176470588236,0.08970588235294118,0.0033573660291628636,6.0,103.425,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,503,680,0.24705882352941178,6.0,,,0.24705882352941178,0.0,0.0,0.899019607843137,0.21878068366829265,0.0006604030501089326,92.75294117647059,4.739705882352941,0.24705882352941178,0.003166912794874995,6.0,92.75294117647059,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,557,680,0.060294117647058824,6.0,,,0.060294117647058824,0.0,0.0,0.8982843137254904,0.22055247856718443,0.0008321661998132588,98.61617647058823,4.827941176470588,0.060294117647058824,0.003263370441281415,6.0,98.61617647058823,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,601,680,0.21176470588235294,6.0,,,0.21176470588235294,0.0,0.0,0.9024509803921573,0.21706773618538328,0.0002941176470588235,103.37058823529412,4.920588235294118,0.21176470588235294,0.0033899761762072825,6.0,103.37058823529412,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,659,680,0.17794117647058824,6.0,,,0.17794117647058824,0.0,0.0,0.8953431372549019,0.2188895545849273,0.0007843137254901959,101.95294117647059,4.910294117647059,0.17794117647058824,0.0033385555880907788,6.0,101.95294117647059,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,701,680,0.08088235294117647,6.0,,,0.08088235294117647,0.0,0.0,0.8963235294117649,0.2187858465064348,0.000886437908496732,103.56764705882352,4.901470588235294,0.08088235294117647,0.0033633829412471694,6.0,103.56764705882352,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,761,680,0.11029411764705882,6.0,,,0.11029411764705882,0.0,0.0,0.9085784313725489,0.2236834733893558,0.00014705882352941172,105.21764705882353,4.942647058823529,0.11029411764705882,0.003414332647362779,6.0,105.21764705882353,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,809,680,0.0,6.0,,,0.0,0.0,0.0,0.9029411764705884,0.2191630237953767,0.0008823529411764705,103.5764705882353,4.939705882352941,0.0,0.003361885588032344,6.0,103.5764705882353,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,857,680,0.060294117647058824,6.0,,,0.060294117647058824,0.0,0.0,0.9078431372549021,0.22134978991596654,0.0003676470588235294,98.14264705882353,4.855882352941176,0.060294117647058824,0.003231032646898016,6.0,98.14264705882353,6.0,,0.0,0.0,,,,,,,,,,
transfer,transfer,from_scratch_full_aassr,opaque_dependency_l6,tabular_online,adaptation,opaque,907,680,0.14558823529411766,6.0,,,0.14558823529411766,0.0,0.0,0.9058823529411766,0.2224945862470942,0.0007177871148459384,99.25147058823529,4.870588235294117,0.14558823529411766,0.0033338604410613807,6.0,99.25147058823529,6.0,,0.0,0.0,,,,,,,,,,
